name,tags,link,experience,lower_salary,upper_salary,currency
PreSale (AdTech/BigData),"['Организаторские навыки', 'Навыки презентации', 'Аналитический склад ума', 'B2B Продажи']",https://saratov.hh.ru/vacancy/84509103?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,180000,200000,₽
Digital marketing manager (Slovenia),"['Digital Marketing', 'Facebook Ads', 'SMM', 'Marketing Strategy Development', 'Brand Development', 'SEO', 'Продвижение бренда', 'Маркетинговый анализ', 'Маркетинговые коммуникации', 'Английский язык', 'Интернет-реклама', 'Контекстная реклама', 'English', 'Google Analytics', 'Marketing Analysis', 'Планирование маркетинговых кампаний', 'Русский\xa0— C2 — В совершенстве', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/84502613?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Специалист по классифайдам и гео-сервисам,"['Стратегическое планирование', 'Реклама', 'Продвижение бренда', 'спецпроекты', 'Медиапланирование', 'базы недвижимости']",https://saratov.hh.ru/vacancy/85134928?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Бизнес-аналитик (Геоаналитика),"['Геоаналитика', 'SQL', 'Python']",https://saratov.hh.ru/vacancy/85723355?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Владелец продукта,"['Agile Project Management', 'Управление командой']",https://saratov.hh.ru/vacancy/84506923?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Старший менеджер по развитию продаж digital рекламы (New Business),[],https://saratov.hh.ru/vacancy/85658694?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,200000,200000,₽
Operations manager,"['Project management', 'Деловая коммуникация', 'Деловая переписка', 'Навыки переговоров', 'Английский язык', 'Организаторские навыки', 'Business English', 'Teamleading', 'MS Excel', 'Time management', 'Google Docs', 'Операционный менеджмент', 'Английский\xa0— C1 — Продвинутый', 'Русский\xa0— C2 — В совершенстве']",https://saratov.hh.ru/vacancy/85412942?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,85000,85000,₽
Менеджер по работе с партнерами (Китай),"['Китайский язык', 'Проведение презентаций', 'Продвижение бренда', 'Навыки переговоров', 'Business Development', 'Английский язык', 'Международные контакты', 'Китайский\xa0— C1 — Продвинутый', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85052401?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Преподаватель онлайн курсов в IT Колледж,"['Веб-дизайн', 'Веб-программирование', '3D Моделирование', 'HTML', 'AutoCAD', '3D Max', 'Python', 'C++', 'Java', 'ООП', 'MySQL', 'C#', 'MS SQL Server', 'Autodesk 3ds Max', '3ds Max', 'Power BI', 'Бизнес-аналитика', 'Autodesk Maya', 'Обучение', 'Управление проектами', 'QA', 'Databases', 'Unity', '3D-графика', 'Data Analysis', 'MS Power BI', 'Big Data', 'Преподавание', 'Тестирование']",https://saratov.hh.ru/vacancy/84454147?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Head of Engineering,[],https://saratov.hh.ru/vacancy/84276717?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Revenue Manager,"['Sales Management', 'Sales Planning', 'Business Analysis', 'MS Excel', 'Sales Forecasting']",https://saratov.hh.ru/vacancy/85255981?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик данных,"['Python', 'SQL', 'Базы данных', 'Git', 'Data Analysis', 'Data Science']",https://saratov.hh.ru/vacancy/85754797?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Младший специалист службы технической поддержки ЦОД,[],https://saratov.hh.ru/vacancy/84636750?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,45000,45000,₽
"Менеджер по продажам (IT сервис, B2B)","['Активные продажи', 'Заключение договоров', 'Документальное сопровождение', 'Грамотная речь', 'Холодные продажи', 'B2B Продажи', 'Навыки презентации', 'Работа с возражениями']",https://saratov.hh.ru/vacancy/81255073?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,120000,250000,₽
Senior/Lead ML Engineer,"['Python', 'PyTorch', 'MLFlow', 'AirFlow', 'Docker', 'FastAPI', 'ML', 'Machine Learning', 'CatBoost', 'NLP']",https://saratov.hh.ru/vacancy/85727084?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Маркетолог-аналитик,"['Маркетинговый анализ', 'Аналитика', 'Olap (online analytical processing)', 'Анализ ассортиментной линейки', 'Работа с базами данных', 'Статистический анализ', 'Мониторинг рынка', 'Аналитическое мышление', 'Работа с большим объемом информации', 'MS PowerPoint', 'Анализ данных', 'ABC-анализ', 'Анализ конкурентной среды', 'Аналитические исследования', 'Анализ рынка', 'Базы данных', 'Анализ продаж']",https://saratov.hh.ru/vacancy/85404554?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,100000,100000,₽
Ведущий инженер по интеграции,[],https://saratov.hh.ru/vacancy/85222228?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Архитектор DWH,[],https://saratov.hh.ru/vacancy/85778197?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Специалист по работе с данными,"['ETL', 'Python', 'NiFi', 'PostgreSQL', 'SQL', 'Аналитический склад ума', 'Аналитическое мышление', 'Работа с базами данных', 'Работа с большим объемом информации', 'Обучение', 'Ответственность']",https://saratov.hh.ru/vacancy/84396295?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,60000,60000,₽
Бизнес-аналитик (инженер),"['Управление проектами', 'Техническое сопровождение', 'Грамотность', 'Цифровизация', 'ERP', 'APS', 'ТОиР', 'Оптимизация бизнес-процессов', 'Деловая переписка', 'Data Analysis', 'Atlassian Jira', 'Atlassian Confluence', 'BPMN', 'Figma', 'ГОСТ 34', 'РД 50-34', 'Управление производством', 'MS PowerPoint', 'MS Excel', 'Работа с большим объемом информации', 'Реинжиниринг бизнес-процессов']",https://saratov.hh.ru/vacancy/83722709?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,150000,150000,₽
Management Trainee - Legal & External Affairs (LEX),['Английский\xa0— B2 — Средне-продвинутый'],https://saratov.hh.ru/vacancy/83813221?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,126000,126000,₽
Middle+ PHP Developer,"['PHP', 'Symfony', 'MongoDB', 'Elasticsearch', 'NoSQL', 'ClickHouse']",https://saratov.hh.ru/vacancy/85105439?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Инженер по разработке и программированию средств испытания для изделий ЭКБ,[],https://saratov.hh.ru/vacancy/84817051?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
